gameId,gameDateTimeEst,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameDate
22500314,2025-12-01 14:30:00,Chicago,Bulls,1610612741,Orlando,Magic,1610612753,0,0.0,120,125,30.0,4.0,9.0,88.0,44.0,0.5,37.0,16.0,0.432,22.0,16.0,0.727,33.0,10.0,43.0,23.0,20.0,-5.0,240.0,26.0,27.0,32.0,35.0,39.0,15.0,9.0,10.0,7.0,19.0,54.0,9.0,12.0,0.0,9.0,11.0,,2025-12-01
22500313,2025-12-01 14:30:00,LA,Clippers,1610612746,Miami,Heat,1610612748,0,0.0,123,140,23.0,3.0,8.0,96.0,43.0,0.448,29.0,9.0,0.31,35.0,28.0,0.8,33.0,13.0,46.0,10.0,11.0,-17.0,240.0,24.0,32.0,26.0,41.0,38.0,2.0,12.0,2.0,22.0,25.0,66.0,19.0,2.0,0.0,5.0,16.0,,2025-12-01
22500313,2025-12-01 14:30:00,Miami,Heat,1610612748,LA,Clippers,1610612746,1,1.0,140,123,34.0,10.0,7.0,100.0,53.0,0.53,46.0,24.0,0.522,12.0,10.0,0.833,39.0,11.0,50.0,25.0,11.0,17.0,240.0,35.0,41.0,38.0,26.0,23.0,38.0,20.0,2.0,25.0,18.0,46.0,16.0,2.0,1.0,14.0,7.0,,2025-12-01
22500312,2025-12-01 14:30:00,Brooklyn,Nets,1610612751,Charlotte,Hornets,1610612766,1,1.0,116,103,33.0,3.0,10.0,96.0,43.0,0.448,43.0,17.0,0.395,17.0,13.0,0.765,30.0,13.0,43.0,23.0,11.0,13.0,240.0,26.0,33.0,29.0,28.0,36.0,16.0,9.0,13.0,22.0,27.0,46.0,16.0,11.0,1.0,4.0,16.0,,2025-12-01
22500314,2025-12-01 14:30:00,Orlando,Magic,1610612753,Chicago,Bulls,1610612741,1,1.0,125,120,25.0,11.0,12.0,88.0,45.0,0.511,33.0,9.0,0.273,33.0,26.0,0.788,34.0,12.0,46.0,16.0,17.0,5.0,240.0,29.0,24.0,32.0,40.0,36.0,7.0,11.0,10.0,19.0,25.0,62.0,15.0,12.0,0.0,13.0,8.0,,2025-12-01
22500312,2025-12-01 14:30:00,Charlotte,Hornets,1610612766,Brooklyn,Nets,1610612751,0,0.0,103,116,26.0,7.0,5.0,85.0,38.0,0.447,32.0,12.0,0.375,18.0,15.0,0.833,35.0,7.0,42.0,15.0,16.0,-13.0,240.0,27.0,32.0,23.0,21.0,53.0,11.0,8.0,13.0,13.0,13.0,48.0,16.0,11.0,1.0,6.0,15.0,,2025-12-01
22500309,2025-12-01 14:00:00,Atlanta,Hawks,1610612737,Detroit,Pistons,1610612765,0,0.0,98,99,27.0,4.0,15.0,89.0,38.0,0.427,40.0,14.0,0.35,11.0,8.0,0.727,27.0,7.0,34.0,16.0,13.0,-1.0,240.0,27.0,22.0,19.0,30.0,9.0,5.0,8.0,27.0,13.0,20.0,42.0,8.0,14.0,0.0,13.0,9.0,,2025-12-01
22500310,2025-12-01 14:00:00,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,0,1.0,135,119,27.0,8.0,7.0,98.0,50.0,0.51,40.0,14.0,0.35,29.0,21.0,0.724,29.0,19.0,48.0,28.0,8.0,16.0,240.0,37.0,29.0,33.0,36.0,30.0,21.0,10.0,1.0,16.0,17.0,62.0,28.0,1.0,0.0,13.0,9.0,,2025-12-01
22500311,2025-12-01 14:00:00,Milwaukee,Bucks,1610612749,Washington,Wizards,1610612764,0,0.0,126,129,29.0,4.0,5.0,84.0,46.0,0.548,38.0,21.0,0.553,21.0,13.0,0.619,28.0,7.0,35.0,16.0,16.0,-3.0,240.0,34.0,32.0,28.0,32.0,34.0,16.0,9.0,4.0,14.0,18.0,34.0,10.0,7.0,0.0,9.0,13.0,,2025-12-01
22500310,2025-12-01 14:00:00,Indiana,Pacers,1610612754,Cleveland,Cavaliers,1610612739,1,0.0,119,135,19.0,6.0,5.0,85.0,41.0,0.482,30.0,10.0,0.333,37.0,27.0,0.73,22.0,14.0,36.0,22.0,14.0,-16.0,240.0,25.0,29.0,36.0,29.0,39.0,2.0,6.0,1.0,14.0,13.0,58.0,25.0,1.0,0.0,4.0,17.0,,2025-12-01
22500311,2025-12-01 14:00:00,Washington,Wizards,1610612764,Milwaukee,Bucks,1610612749,1,1.0,129,126,29.0,4.0,9.0,102.0,53.0,0.52,36.0,13.0,0.361,15.0,10.0,0.667,27.0,14.0,41.0,17.0,10.0,3.0,240.0,28.0,30.0,33.0,38.0,48.0,6.0,8.0,4.0,11.0,17.0,60.0,20.0,7.0,1.0,3.0,16.0,,2025-12-01
22500309,2025-12-01 14:00:00,Detroit,Pistons,1610612765,Atlanta,Hawks,1610612737,1,1.0,99,98,18.0,9.0,11.0,86.0,38.0,0.442,26.0,5.0,0.192,24.0,18.0,0.75,42.0,18.0,60.0,12.0,22.0,1.0,240.0,25.0,25.0,24.0,25.0,37.0,7.0,11.0,27.0,21.0,17.0,58.0,19.0,14.0,0.0,17.0,4.0,,2025-12-01
22500308,2025-11-30 16:30:00,New Orleans,Pelicans,1610612740,Los Angeles,Lakers,1610612747,0,0.0,121,133,23.0,1.0,6.0,91.0,46.0,0.505,26.0,13.0,0.5,20.0,16.0,0.8,32.0,8.0,40.0,27.0,8.0,-12.0,240.0,27.0,30.0,35.0,29.0,38.0,0.0,6.0,0.0,25.0,11.0,62.0,10.0,0.0,0.0,3.0,18.0,,2025-11-30
22500308,2025-11-30 16:30:00,Los Angeles,Lakers,1610612747,New Orleans,Pelicans,1610612740,1,1.0,133,121,26.0,10.0,4.0,87.0,42.0,0.483,41.0,15.0,0.366,39.0,34.0,0.872,35.0,11.0,46.0,14.0,8.0,12.0,240.0,46.0,31.0,31.0,25.0,24.0,26.0,8.0,0.0,17.0,13.0,46.0,21.0,0.0,1.0,15.0,4.0,,2025-11-30
22500307,2025-11-30 16:00:00,Sacramento,Kings,1610612758,Memphis,Grizzlies,1610612763,1,0.0,107,115,25.0,7.0,14.0,94.0,43.0,0.457,27.0,8.0,0.296,22.0,13.0,0.591,24.0,10.0,34.0,22.0,8.0,-8.0,240.0,35.0,24.0,28.0,20.0,46.0,5.0,10.0,13.0,18.0,25.0,58.0,10.0,8.0,0.0,5.0,16.0,,2025-11-30
22500307,2025-11-30 16:00:00,Memphis,Grizzlies,1610612763,Sacramento,Kings,1610612758,0,1.0,115,107,28.0,7.0,4.0,86.0,45.0,0.523,24.0,9.0,0.375,22.0,16.0,0.727,39.0,13.0,52.0,22.0,23.0,8.0,240.0,31.0,31.0,21.0,32.0,43.0,13.0,12.0,13.0,5.0,7.0,62.0,22.0,8.0,1.0,9.0,12.0,,2025-11-30
22500306,2025-11-30 14:00:00,Minnesota,Timberwolves,1610612750,San Antonio,Spurs,1610612759,1,1.0,125,112,35.0,0.0,5.0,87.0,49.0,0.563,37.0,17.0,0.459,13.0,10.0,0.769,26.0,10.0,36.0,16.0,12.0,13.0,240.0,32.0,29.0,28.0,36.0,32.0,16.0,8.0,10.0,7.0,9.0,52.0,18.0,9.0,0.0,12.0,8.0,,2025-11-30
22500306,2025-11-30 14:00:00,San Antonio,Spurs,1610612759,Minnesota,Timberwolves,1610612750,0,0.0,112,125,17.0,1.0,10.0,84.0,44.0,0.524,33.0,8.0,0.242,19.0,16.0,0.842,26.0,7.0,33.0,15.0,10.0,-13.0,240.0,37.0,25.0,31.0,19.0,49.0,10.0,8.0,10.0,10.0,20.0,58.0,10.0,9.0,0.0,13.0,6.0,,2025-11-30
22500304,2025-11-30 13:00:00,Atlanta,Hawks,1610612737,Philadelphia,76ers,1610612755,0,1.0,142,134,36.0,6.0,10.0,104.0,48.0,0.462,45.0,15.0,0.333,41.0,31.0,0.756,44.0,14.0,58.0,27.0,21.0,8.0,290.0,25.0,32.0,26.0,32.0,28.0,8.0,13.0,21.0,23.0,20.0,60.0,16.0,19.0,0.0,13.0,8.0,,2025-11-30
22500302,2025-11-30 13:00:00,Boston,Celtics,1610612738,Cleveland,Cavaliers,1610612739,0,1.0,117,115,19.0,4.0,9.0,81.0,40.0,0.494,40.0,14.0,0.35,29.0,23.0,0.793,31.0,15.0,46.0,17.0,16.0,2.0,240.0,28.0,30.0,32.0,27.0,26.0,21.0,14.0,6.0,16.0,20.0,42.0,16.0,6.0,0.0,11.0,9.0,,2025-11-30
22500302,2025-11-30 13:00:00,Cleveland,Cavaliers,1610612739,Boston,Celtics,1610612738,1,0.0,115,117,28.0,2.0,7.0,94.0,43.0,0.457,52.0,20.0,0.385,13.0,9.0,0.692,27.0,16.0,43.0,22.0,13.0,-2.0,240.0,26.0,25.0,28.0,36.0,24.0,5.0,9.0,6.0,20.0,25.0,42.0,18.0,6.0,0.0,12.0,9.0,,2025-11-30
22500303,2025-11-30 13:00:00,New York,Knicks,1610612752,Toronto,Raptors,1610612761,1,1.0,116,94,27.0,3.0,9.0,96.0,44.0,0.458,45.0,16.0,0.356,16.0,12.0,0.75,36.0,25.0,61.0,15.0,18.0,22.0,240.0,41.0,18.0,34.0,23.0,28.0,24.0,12.0,1.0,11.0,24.0,48.0,22.0,1.0,1.0,13.0,6.0,,2025-11-30
22500304,2025-11-30 13:00:00,Philadelphia,76ers,1610612755,Atlanta,Hawks,1610612737,1,0.0,134,142,26.0,6.0,14.0,105.0,46.0,0.438,44.0,10.0,0.227,38.0,32.0,0.842,35.0,11.0,46.0,28.0,18.0,-8.0,290.0,29.0,29.0,31.0,26.0,39.0,9.0,11.0,21.0,14.0,20.0,58.0,15.0,19.0,0.0,10.0,9.0,,2025-11-30
22500305,2025-11-30 13:00:00,Portland,Trail Blazers,1610612757,Oklahoma City,Thunder,1610612760,1,0.0,115,123,22.0,5.0,8.0,89.0,35.0,0.393,49.0,16.0,0.327,37.0,29.0,0.784,36.0,13.0,49.0,22.0,14.0,-8.0,240.0,19.0,36.0,32.0,28.0,29.0,4.0,8.0,15.0,15.0,12.0,36.0,9.0,22.0,0.0,8.0,12.0,,2025-11-30
22500305,2025-11-30 13:00:00,Oklahoma City,Thunder,1610612760,Portland,Trail Blazers,1610612757,0,1.0,123,115,27.0,9.0,7.0,90.0,44.0,0.489,29.0,10.0,0.345,32.0,25.0,0.781,41.0,8.0,49.0,29.0,12.0,8.0,240.0,24.0,30.0,31.0,38.0,49.0,11.0,9.0,15.0,17.0,22.0,56.0,21.0,22.0,0.0,20.0,1.0,,2025-11-30
22500303,2025-11-30 13:00:00,Toronto,Raptors,1610612761,New York,Knicks,1610612752,0,0.0,94,116,27.0,6.0,9.0,88.0,37.0,0.42,37.0,11.0,0.297,17.0,9.0,0.529,26.0,14.0,40.0,15.0,18.0,-22.0,240.0,22.0,30.0,25.0,17.0,32.0,2.0,14.0,1.0,25.0,19.0,48.0,9.0,1.0,0.0,14.0,7.0,,2025-11-30
22500301,2025-11-30 10:00:00,Houston,Rockets,1610612745,Utah,Jazz,1610612762,0,1.0,129,101,30.0,7.0,14.0,87.0,46.0,0.529,31.0,11.0,0.355,33.0,26.0,0.788,35.0,15.0,50.0,18.0,14.0,28.0,240.0,30.0,37.0,31.0,31.0,48.0,37.0,19.0,7.0,21.0,22.0,58.0,21.0,2.0,1.0,13.0,4.0,,2025-11-30
22500301,2025-11-30 10:00:00,Utah,Jazz,1610612762,Houston,Rockets,1610612745,1,0.0,101,129,32.0,4.0,8.0,88.0,39.0,0.443,32.0,9.0,0.281,15.0,14.0,0.933,24.0,9.0,33.0,23.0,17.0,-28.0,240.0,21.0,27.0,20.0,33.0,39.0,2.0,7.0,7.0,8.0,22.0,52.0,14.0,2.0,1.0,6.0,13.0,,2025-11-30
22500300,2025-11-29 17:00:00,Dallas,Mavericks,1610612742,LA,Clippers,1610612746,0,1.0,114,110,22.0,2.0,15.0,90.0,40.0,0.444,39.0,11.0,0.282,28.0,23.0,0.821,33.0,4.0,37.0,19.0,8.0,4.0,240.0,25.0,24.0,34.0,31.0,41.0,5.0,10.0,15.0,12.0,20.0,50.0,9.0,9.0,0.0,6.0,15.0,,2025-11-29
22500300,2025-11-29 17:00:00,LA,Clippers,1610612746,Dallas,Mavericks,1610612742,1,0.0,110,114,25.0,6.0,5.0,80.0,37.0,0.463,25.0,7.0,0.28,31.0,29.0,0.935,41.0,5.0,46.0,21.0,18.0,-4.0,240.0,28.0,28.0,27.0,27.0,5.0,10.0,10.0,15.0,15.0,12.0,48.0,6.0,9.0,0.0,5.0,15.0,,2025-11-29
22500299,2025-11-29 16:00:00,Denver,Nuggets,1610612743,Phoenix,Suns,1610612756,0,1.0,130,112,36.0,5.0,2.0,76.0,44.0,0.579,38.0,22.0,0.579,21.0,20.0,0.952,30.0,10.0,40.0,20.0,16.0,18.0,240.0,30.0,33.0,33.0,34.0,38.0,21.0,12.0,3.0,9.0,7.0,42.0,12.0,7.0,1.0,14.0,5.0,,2025-11-29
22500299,2025-11-29 16:00:00,Phoenix,Suns,1610612756,Denver,Nuggets,1610612743,1,0.0,112,130,23.0,2.0,11.0,88.0,39.0,0.443,42.0,14.0,0.333,26.0,20.0,0.769,21.0,11.0,32.0,23.0,7.0,-18.0,240.0,25.0,35.0,25.0,27.0,28.0,8.0,8.0,3.0,17.0,23.0,42.0,12.0,7.0,0.0,12.0,9.0,,2025-11-29
22500298,2025-11-29 15:30:00,New Orleans,Pelicans,1610612740,Golden State,Warriors,1610612744,0,0.0,96,104,16.0,2.0,7.0,86.0,32.0,0.372,30.0,7.0,0.233,34.0,25.0,0.735,34.0,16.0,50.0,21.0,13.0,-8.0,240.0,18.0,20.0,34.0,24.0,27.0,10.0,9.0,14.0,16.0,13.0,48.0,22.0,6.0,0.0,3.0,17.0,,2025-11-29
22500298,2025-11-29 15:30:00,Golden State,Warriors,1610612744,New Orleans,Pelicans,1610612740,1,1.0,104,96,28.0,3.0,5.0,93.0,38.0,0.409,47.0,12.0,0.255,20.0,16.0,0.8,33.0,14.0,47.0,23.0,9.0,8.0,240.0,17.0,25.0,31.0,31.0,44.0,11.0,12.0,14.0,3.0,11.0,52.0,16.0,6.0,0.0,11.0,10.0,,2025-11-29
22500296,2025-11-29 15:00:00,Miami,Heat,1610612748,Detroit,Pistons,1610612765,1,0.0,135,138,27.0,3.0,12.0,88.0,44.0,0.5,29.0,14.0,0.483,39.0,33.0,0.846,27.0,11.0,38.0,20.0,17.0,-3.0,240.0,23.0,36.0,32.0,44.0,30.0,2.0,13.0,6.0,26.0,23.0,54.0,16.0,6.0,0.0,13.0,7.0,,2025-11-29
22500297,2025-11-29 15:00:00,Milwaukee,Bucks,1610612749,Brooklyn,Nets,1610612751,1,1.0,116,99,31.0,2.0,13.0,84.0,44.0,0.524,39.0,16.0,0.41,17.0,12.0,0.706,31.0,12.0,43.0,16.0,12.0,17.0,240.0,32.0,39.0,28.0,17.0,39.0,32.0,12.0,3.0,18.0,24.0,48.0,19.0,2.0,1.0,9.0,12.0,,2025-11-29
22500297,2025-11-29 15:00:00,Brooklyn,Nets,1610612751,Milwaukee,Bucks,1610612749,0,0.0,99,116,23.0,4.0,4.0,77.0,36.0,0.468,42.0,16.0,0.381,17.0,11.0,0.647,25.0,6.0,31.0,16.0,18.0,-17.0,240.0,29.0,24.0,17.0,29.0,63.0,2.0,7.0,3.0,7.0,19.0,34.0,12.0,2.0,1.0,3.0,16.0,,2025-11-29
22500296,2025-11-29 15:00:00,Detroit,Pistons,1610612765,Miami,Heat,1610612748,0,1.0,138,135,29.0,3.0,11.0,93.0,55.0,0.591,26.0,11.0,0.423,23.0,17.0,0.739,32.0,11.0,43.0,27.0,21.0,3.0,240.0,36.0,35.0,37.0,30.0,46.0,22.0,13.0,6.0,19.0,28.0,76.0,18.0,6.0,0.0,16.0,4.0,,2025-11-29
22500295,2025-11-29 14:30:00,Chicago,Bulls,1610612741,Indiana,Pacers,1610612754,0,0.0,101,103,24.0,3.0,5.0,87.0,39.0,0.448,34.0,14.0,0.412,16.0,9.0,0.563,37.0,8.0,45.0,14.0,13.0,-2.0,240.0,27.0,27.0,26.0,21.0,30.0,7.0,11.0,13.0,23.0,12.0,40.0,8.0,6.0,0.0,9.0,10.0,,2025-11-29
22500295,2025-11-29 14:30:00,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,1,1.0,103,101,24.0,10.0,8.0,89.0,41.0,0.461,41.0,13.0,0.317,11.0,8.0,0.727,37.0,7.0,44.0,15.0,12.0,2.0,240.0,26.0,35.0,25.0,17.0,26.0,11.0,15.0,13.0,8.0,9.0,38.0,9.0,6.0,0.0,4.0,16.0,,2025-11-29
22500294,2025-11-29 13:00:00,Toronto,Raptors,1610612761,Charlotte,Hornets,1610612766,0,0.0,111,118,34.0,3.0,6.0,99.0,44.0,0.444,29.0,9.0,0.31,17.0,14.0,0.824,35.0,17.0,52.0,26.0,15.0,-7.0,265.0,34.0,24.0,29.0,17.0,24.0,17.0,8.0,1.0,13.0,13.0,58.0,22.0,3.0,0.0,14.0,6.0,,2025-11-29
22500294,2025-11-29 13:00:00,Charlotte,Hornets,1610612766,Toronto,Raptors,1610612761,1,1.0,118,111,24.0,5.0,10.0,93.0,41.0,0.441,39.0,10.0,0.256,29.0,26.0,0.897,27.0,12.0,39.0,19.0,9.0,7.0,265.0,21.0,31.0,28.0,24.0,34.0,7.0,12.0,1.0,7.0,19.0,62.0,12.0,3.0,0.0,6.0,14.0,,2025-11-29
22500293,2025-11-29 12:00:00,Boston,Celtics,1610612738,Minnesota,Timberwolves,1610612750,0,0.0,115,119,24.0,7.0,10.0,96.0,45.0,0.469,46.0,16.0,0.348,15.0,9.0,0.6,29.0,14.0,43.0,21.0,10.0,-4.0,240.0,36.0,33.0,23.0,23.0,30.0,12.0,12.0,18.0,9.0,17.0,50.0,16.0,6.0,0.0,10.0,9.0,,2025-11-29
22500293,2025-11-29 12:00:00,Minnesota,Timberwolves,1610612750,Boston,Celtics,1610612738,1,1.0,119,115,31.0,4.0,3.0,83.0,41.0,0.494,48.0,21.0,0.438,20.0,16.0,0.8,32.0,5.0,37.0,16.0,14.0,4.0,240.0,32.0,27.0,35.0,25.0,29.0,12.0,9.0,18.0,4.0,16.0,34.0,9.0,6.0,1.0,11.0,8.0,,2025-11-29
22500078,2025-11-28 17:00:00,Dallas,Mavericks,1610612742,Los Angeles,Lakers,1610612747,0,0.0,119,129,28.0,4.0,8.0,91.0,44.0,0.484,32.0,14.0,0.438,20.0,17.0,0.85,25.0,14.0,39.0,23.0,11.0,-10.0,240.0,22.0,40.0,32.0,25.0,42.0,7.0,7.0,14.0,19.0,20.0,42.0,26.0,4.0,1.0,5.0,15.0,,2025-11-28
22500079,2025-11-28 17:00:00,LA,Clippers,1610612746,Memphis,Grizzlies,1610612763,1,0.0,107,112,19.0,5.0,13.0,89.0,38.0,0.427,38.0,12.0,0.316,21.0,19.0,0.905,31.0,8.0,39.0,21.0,13.0,-5.0,240.0,35.0,28.0,18.0,26.0,15.0,16.0,9.0,3.0,22.0,19.0,38.0,16.0,4.0,0.0,5.0,14.0,,2025-11-28
22500078,2025-11-28 17:00:00,Los Angeles,Lakers,1610612747,Dallas,Mavericks,1610612742,1,1.0,129,119,27.0,4.0,4.0,76.0,45.0,0.592,35.0,18.0,0.514,26.0,21.0,0.808,28.0,6.0,34.0,20.0,14.0,10.0,240.0,28.0,32.0,38.0,31.0,12.0,12.0,8.0,14.0,6.0,12.0,52.0,4.0,4.0,0.0,14.0,4.0,,2025-11-28
22500079,2025-11-28 17:00:00,Memphis,Grizzlies,1610612763,LA,Clippers,1610612746,0,1.0,112,107,24.0,6.0,5.0,88.0,39.0,0.443,40.0,17.0,0.425,22.0,17.0,0.773,38.0,15.0,53.0,19.0,15.0,5.0,240.0,24.0,26.0,28.0,34.0,47.0,9.0,8.0,3.0,5.0,11.0,42.0,18.0,4.0,0.0,8.0,12.0,,2025-11-28
22500076,2025-11-28 16:30:00,Denver,Nuggets,1610612743,San Antonio,Spurs,1610612759,1,0.0,136,139,27.0,5.0,5.0,91.0,48.0,0.527,39.0,16.0,0.41,30.0,24.0,0.8,30.0,14.0,44.0,22.0,16.0,-3.0,240.0,33.0,41.0,30.0,32.0,26.0,18.0,15.0,20.0,16.0,14.0,44.0,22.0,12.0,0.0,13.0,5.0,,2025-11-28
22500075,2025-11-28 16:30:00,Phoenix,Suns,1610612756,Oklahoma City,Thunder,1610612760,0,0.0,119,123,20.0,4.0,7.0,92.0,42.0,0.457,44.0,15.0,0.341,24.0,20.0,0.833,38.0,13.0,51.0,24.0,18.0,-4.0,240.0,25.0,27.0,30.0,37.0,31.0,2.0,10.0,8.0,12.0,12.0,48.0,20.0,5.0,0.0,12.0,8.0,,2025-11-28
22500077,2025-11-28 16:30:00,Sacramento,Kings,1610612758,Utah,Jazz,1610612762,0,0.0,119,128,27.0,5.0,9.0,96.0,43.0,0.448,29.0,10.0,0.345,32.0,23.0,0.719,32.0,12.0,44.0,22.0,9.0,-9.0,240.0,27.0,24.0,22.0,46.0,28.0,6.0,7.0,6.0,19.0,19.0,52.0,16.0,2.0,0.0,5.0,15.0,,2025-11-28
22500076,2025-11-28 16:30:00,San Antonio,Spurs,1610612759,Denver,Nuggets,1610612743,0,1.0,139,136,30.0,5.0,10.0,94.0,46.0,0.489,42.0,17.0,0.405,32.0,30.0,0.938,23.0,12.0,35.0,27.0,8.0,3.0,240.0,41.0,18.0,44.0,36.0,42.0,8.0,11.0,20.0,16.0,30.0,48.0,22.0,12.0,0.0,13.0,5.0,,2025-11-28
22500075,2025-11-28 16:30:00,Oklahoma City,Thunder,1610612760,Phoenix,Suns,1610612756,1,1.0,123,119,27.0,3.0,9.0,87.0,42.0,0.483,32.0,15.0,0.469,28.0,24.0,0.857,34.0,3.0,37.0,22.0,10.0,4.0,240.0,25.0,31.0,38.0,29.0,31.0,15.0,10.0,8.0,18.0,29.0,44.0,6.0,5.0,0.0,19.0,1.0,,2025-11-28
22500077,2025-11-28 16:30:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,1,1.0,128,119,32.0,5.0,7.0,87.0,42.0,0.483,40.0,13.0,0.325,40.0,31.0,0.775,36.0,13.0,49.0,22.0,12.0,9.0,240.0,30.0,32.0,28.0,38.0,46.0,17.0,10.0,6.0,8.0,8.0,52.0,15.0,2.0,1.0,6.0,12.0,,2025-11-28
22500069,2025-11-28 14:30:00,Atlanta,Hawks,1610612737,Cleveland,Cavaliers,1610612739,1,1.0,130,123,36.0,5.0,11.0,91.0,48.0,0.527,43.0,16.0,0.372,26.0,18.0,0.692,32.0,6.0,38.0,14.0,12.0,7.0,240.0,33.0,27.0,37.0,33.0,29.0,13.0,10.0,19.0,36.0,25.0,64.0,12.0,8.0,1.0,12.0,8.0,,2025-11-28
22500069,2025-11-28 14:30:00,Cleveland,Cavaliers,1610612739,Atlanta,Hawks,1610612737,0,0.0,123,130,29.0,4.0,9.0,95.0,44.0,0.463,39.0,17.0,0.436,20.0,18.0,0.9,34.0,14.0,48.0,17.0,17.0,-7.0,240.0,23.0,39.0,28.0,33.0,22.0,7.0,14.0,19.0,17.0,13.0,46.0,13.0,8.0,0.0,12.0,8.0,,2025-11-28
22500071,2025-11-28 14:30:00,Chicago,Bulls,1610612741,Charlotte,Hornets,1610612766,0,0.0,116,123,31.0,1.0,8.0,97.0,46.0,0.474,36.0,8.0,0.222,20.0,16.0,0.8,34.0,10.0,44.0,18.0,10.0,-7.0,240.0,29.0,33.0,32.0,22.0,34.0,4.0,8.0,6.0,29.0,24.0,74.0,7.0,5.0,0.0,9.0,9.0,,2025-11-28
22500074,2025-11-28 14:30:00,Milwaukee,Bucks,1610612749,New York,Knicks,1610612752,0,0.0,109,118,24.0,4.0,9.0,71.0,37.0,0.521,41.0,18.0,0.439,25.0,17.0,0.68,30.0,5.0,35.0,26.0,15.0,-9.0,240.0,37.0,25.0,26.0,21.0,35.0,12.0,11.0,18.0,11.0,15.0,36.0,5.0,11.0,0.0,8.0,12.0,,2025-11-28
22500070,2025-11-28 14:30:00,Brooklyn,Nets,1610612751,Philadelphia,76ers,1610612755,1,0.0,103,115,21.0,5.0,5.0,85.0,34.0,0.4,43.0,13.0,0.302,26.0,22.0,0.846,27.0,14.0,41.0,16.0,18.0,-12.0,240.0,23.0,25.0,27.0,28.0,28.0,0.0,8.0,0.0,10.0,8.0,36.0,13.0,0.0,1.0,3.0,15.0,,2025-11-28
22500074,2025-11-28 14:30:00,New York,Knicks,1610612752,Milwaukee,Bucks,1610612749,1,1.0,118,109,25.0,2.0,10.0,84.0,38.0,0.452,34.0,14.0,0.412,33.0,28.0,0.848,30.0,14.0,44.0,21.0,12.0,9.0,240.0,33.0,28.0,31.0,26.0,20.0,13.0,9.0,18.0,15.0,18.0,40.0,22.0,11.0,1.0,12.0,6.0,,2025-11-28
22500072,2025-11-28 14:30:00,Orlando,Magic,1610612753,Detroit,Pistons,1610612765,0,1.0,112,109,14.0,7.0,15.0,97.0,40.0,0.412,30.0,5.0,0.167,32.0,27.0,0.844,30.0,14.0,44.0,25.0,13.0,3.0,240.0,31.0,28.0,30.0,23.0,24.0,10.0,15.0,17.0,12.0,29.0,62.0,14.0,9.0,0.0,12.0,8.0,,2025-11-28
22500073,2025-11-28 14:30:00,Indiana,Pacers,1610612754,Washington,Wizards,1610612764,1,1.0,119,86,27.0,8.0,9.0,92.0,48.0,0.522,34.0,13.0,0.382,13.0,10.0,0.769,40.0,10.0,50.0,16.0,11.0,33.0,240.0,30.0,34.0,30.0,25.0,44.0,33.0,11.0,6.0,14.0,21.0,58.0,14.0,3.0,1.0,3.0,16.0,,2025-11-28
22500070,2025-11-28 14:30:00,Philadelphia,76ers,1610612755,Brooklyn,Nets,1610612751,0,1.0,115,103,28.0,7.0,12.0,88.0,43.0,0.489,37.0,11.0,0.297,20.0,18.0,0.9,32.0,9.0,41.0,20.0,11.0,12.0,240.0,31.0,32.0,24.0,28.0,43.0,21.0,7.0,0.0,31.0,20.0,58.0,10.0,0.0,0.0,10.0,8.0,,2025-11-28
22500073,2025-11-28 14:30:00,Washington,Wizards,1610612764,Indiana,Pacers,1610612754,0,0.0,86,119,18.0,7.0,6.0,84.0,33.0,0.393,32.0,7.0,0.219,20.0,13.0,0.65,31.0,11.0,42.0,17.0,17.0,-33.0,240.0,24.0,28.0,21.0,13.0,23.0,4.0,9.0,6.0,8.0,9.0,38.0,8.0,3.0,0.0,2.0,16.0,,2025-11-28
22500072,2025-11-28 14:30:00,Detroit,Pistons,1610612765,Orlando,Magic,1610612753,1,0.0,109,112,22.0,8.0,7.0,84.0,37.0,0.44,28.0,11.0,0.393,31.0,24.0,0.774,35.0,14.0,49.0,27.0,24.0,-3.0,240.0,33.0,25.0,26.0,25.0,19.0,13.0,10.0,17.0,18.0,16.0,46.0,19.0,9.0,0.0,15.0,4.0,,2025-11-28
22500071,2025-11-28 14:30:00,Charlotte,Hornets,1610612766,Chicago,Bulls,1610612741,1,1.0,123,116,28.0,10.0,6.0,97.0,44.0,0.454,45.0,15.0,0.333,24.0,20.0,0.833,36.0,10.0,46.0,19.0,12.0,7.0,240.0,32.0,35.0,26.0,30.0,39.0,13.0,9.0,6.0,15.0,10.0,56.0,10.0,5.0,1.0,5.0,14.0,,2025-11-28
